timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787757794.640751617,panther_controller,25.27%,139.7MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757794.640751617,panther2_controller,48.86%,140.7MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757794.640751617,panther3_controller,56.19%,143MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757794.640751617,panther4_controller,56.27%,142.3MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757796.656683126,panther_controller,58.48%,137.2MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757796.656683126,panther2_controller,43.62%,140.9MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757796.656683126,panther3_controller,27.32%,144.5MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757796.656683126,panther4_controller,46.19%,142.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757798.674179105,panther_controller,51.75%,137.8MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757798.674179105,panther2_controller,47.65%,141.5MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757798.674179105,panther3_controller,38.56%,143.7MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757798.674179105,panther4_controller,56.10%,142MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757800.689827553,panther_controller,33.90%,138.7MiB / 31.05GiB,0B / 0B,0B / 983kB,57
